"Tarih","Şimdi","Açılış","Yüksek","Düşük","Fark %"
"27.02.2017","-11,80","-11,80","-11,80","-11,80","-0,17%"
"24.02.2017","-11,82","-11,82","-11,82","-11,82","-0,76%"
"23.02.2017","-11,91","-11,91","-11,91","-11,91","1,62%"
"22.02.2017","-11,72","-11,72","-11,72","-11,72","-0,17%"
"21.02.2017","-11,74","-11,74","-11,74","-11,74","0,60%"
"20.02.2017","-11,67","-11,67","-11,67","-11,67","0,00%"
"17.02.2017","-11,67","-11,67","-11,67","-11,67","-1,93%"
"16.02.2017","-11,90","-11,90","-11,90","-11,90","0,51%"
"15.02.2017","-11,84","-11,84","-11,84","-11,84","-1,42%"
"14.02.2017","-12,01","-12,01","-12,01","-12,01","2,91%"
"13.02.2017","-11,67","-11,67","-11,67","-11,67","2,10%"
"10.02.2017","-11,43","-11,43","-11,43","-11,43","0,79%"
"09.02.2017","-11,34","-11,34","-11,34","-11,34","1,80%"
"08.02.2017","-11,14","-11,14","-11,14","-11,14","1,36%"
"07.02.2017","-10,99","-10,99","-10,99","-10,99","-3,51%"
"06.02.2017","-11,39","-11,39","-11,39","-11,39","-0,87%"
"03.02.2017","-11,49","-11,49","-11,49","-11,49","4,84%"
"02.02.2017","-10,96","-10,96","-10,96","-10,96","3,49%"
"01.02.2017","-10,59","-10,59","-10,59","-10,59","0,09%"
"31.01.2017","-10,58","-10,58","-10,58","-10,58","-0,47%"
"30.01.2017","-10,63","-10,63","-10,63","-10,63","3,00%"
"27.01.2017","-10,32","-10,32","-10,32","-10,32","-0,77%"
"26.01.2017","-10,40","-10,40","-10,40","-10,40","1,36%"
"25.01.2017","-10,26","-10,26","-10,26","-10,26","-2,19%"
"24.01.2017","-10,49","-10,49","-10,49","-10,49","2,04%"
"23.01.2017","-10,28","-10,28","-10,28","-10,28","2,19%"
"20.01.2017","-10,06","-10,06","-10,06","-10,06","2,86%"
"19.01.2017","-9,78","-9,78","-9,78","-9,78","-1,21%"
"18.01.2017","-9,90","-9,90","-9,90","-9,90","0,61%"
"17.01.2017","-9,84","-9,84","-9,84","-9,84","0,20%"
"16.01.2017","-9,82","-9,82","-9,82","-9,82","0,61%"
"13.01.2017","-9,76","-9,76","-9,76","-9,76","1,14%"
"12.01.2017","-9,65","-9,65","-9,65","-9,65","7,58%"
"11.01.2017","-8,97","-8,97","-8,97","-8,97","-8,19%"
"10.01.2017","-9,77","-9,77","-9,77","-9,77","-0,81%"
"09.01.2017","-9,85","-9,85","-9,85","-9,85","-7,34%"
"06.01.2017","-10,63","-10,63","-10,63","-10,63","0,19%"
"05.01.2017","-10,61","-10,61","-10,61","-10,61","0,47%"
"04.01.2017","-10,56","-10,56","-10,56","-10,56","2,33%"
"03.01.2017","-10,32","-10,32","-10,32","-10,32","-1,24%"
"02.01.2017","-10,45","-10,45","-10,45","-10,45","-0,10%"
"30.12.2016","-10,46","-10,46","-10,46","-10,46","-0,19%"
"29.12.2016","-10,48","-10,48","-10,48","-10,48","0,58%"
"28.12.2016","-10,42","-10,42","-10,42","-10,42","-0,19%"
"27.12.2016","-10,44","-10,44","-10,44","-10,44","-0,10%"
"26.12.2016","-10,45","-10,45","-10,45","-10,45","-0,10%"
"23.12.2016","-10,46","-10,46","-10,46","-10,46","0,10%"
"22.12.2016","-10,45","-10,45","-10,45","-10,45","2,55%"
"21.12.2016","-10,19","-10,19","-10,19","-10,19","0,39%"
"20.12.2016","-10,15","-10,15","-10,15","-10,15","-0,20%"
"19.12.2016","-10,17","-10,17","-10,17","-10,17","0,79%"
"16.12.2016","-10,09","-10,09","-10,09","-10,09","1,10%"
"15.12.2016","-9,98","-9,98","-9,98","-9,98","-3,57%"
"14.12.2016","-10,35","-10,35","-10,35","-10,35","3,29%"
"13.12.2016","-10,02","-10,02","-10,02","-10,02","0,00%"
"12.12.2016","-10,02","-10,02","-10,02","-10,02","-0,40%"
"09.12.2016","-10,06","-10,06","-10,06","-10,06","-0,20%"
"08.12.2016","-10,08","-10,08","-10,08","-10,08","-2,23%"
"07.12.2016","-10,31","-10,31","-10,31","-10,31","4,67%"
"06.12.2016","-9,85","-9,85","-9,85","-9,85","3,79%"
"05.12.2016","-9,49","-9,49","-9,49","-9,49","3,26%"
"02.12.2016","-9,19","-9,19","-9,19","-9,19","1,77%"
"01.12.2016","-9,03","-9,03","-9,03","-9,03","-9,06%"
"30.11.2016","-9,93","-9,93","-9,93","-9,93","1,95%"
"29.11.2016","-9,74","-9,74","-9,74","-9,74","0,21%"
"28.11.2016","-9,72","-9,72","-9,72","-9,72","2,75%"
"25.11.2016","-9,46","-9,46","-9,46","-9,46","-2,57%"
"24.11.2016","-9,71","-9,71","-9,71","-9,71","1,25%"
"23.11.2016","-9,59","-9,59","-9,59","-9,59","-3,71%"
"22.11.2016","-9,96","-9,96","-9,96","-9,96","0,71%"
"21.11.2016","-9,89","-9,89","-9,89","-9,89","2,38%"
"18.11.2016","-9,66","-9,66","-9,66","-9,66","-3,21%"
"17.11.2016","-9,98","-9,98","-9,98","-9,98","0,30%"
"16.11.2016","-9,95","-9,95","-9,95","-9,95","4,74%"
"15.11.2016","-9,50","-9,50","-9,50","-9,50","-3,85%"
"14.11.2016","-9,88","-9,88","-9,88","-9,88","-0,20%"
"11.11.2016","-9,90","-9,90","-9,90","-9,90","-2,75%"
"10.11.2016","-10,18","-10,18","-10,18","-10,18","-10,62%"
"09.11.2016","-11,39","-11,39","-11,39","-11,39","1,33%"
"08.11.2016","-11,24","-11,24","-11,24","-11,24","2,37%"
"07.11.2016","-10,98","-10,98","-10,98","-10,98","1,01%"
"04.11.2016","-10,87","-10,87","-10,87","-10,87","-4,57%"
"03.11.2016","-11,39","-11,39","-11,39","-11,39","0,53%"
"02.11.2016","-11,33","-11,33","-11,33","-11,33","-1,48%"
"01.11.2016","-11,50","-11,50","-11,50","-11,50","-2,38%"
"31.10.2016","-11,78","-11,78","-11,78","-11,78","-1,26%"
"28.10.2016","-11,93","-11,93","-11,93","-11,93","-0,08%"
"27.10.2016","-11,94","-11,94","-11,94","-11,94","-1,65%"
"26.10.2016","-12,14","-12,14","-12,14","-12,14","-2,10%"
"25.10.2016","-12,40","-12,40","-12,40","-12,40","0,49%"
"24.10.2016","-12,34","-12,34","-12,34","-12,34","0,00%"
"21.10.2016","-12,34","-12,34","-12,34","-12,34","-0,08%"
"20.10.2016","-12,35","-12,35","-12,35","-12,35","1,31%"
"19.10.2016","-12,19","-12,19","-12,19","-12,19","2,44%"
"18.10.2016","-11,90","-11,90","-11,90","-11,90","0,42%"
"17.10.2016","-11,85","-11,85","-11,85","-11,85","-2,07%"
"14.10.2016","-12,10","-12,10","-12,10","-12,10","1,34%"
"13.10.2016","-11,94","-11,94","-11,94","-11,94","0,00%"
"12.10.2016","-11,94","-11,94","-11,94","-11,94","-0,42%"
"11.10.2016","-11,99","-11,99","-11,99","-11,99","-2,20%"
"10.10.2016","-12,26","-12,26","-12,26","-12,26","-0,49%"
"07.10.2016","-12,32","-12,32","-12,32","-12,32","0,08%"
"06.10.2016","-12,31","-12,31","-12,31","-12,31","0,41%"
"05.10.2016","-12,26","-12,26","-12,26","-12,26","-0,41%"
"04.10.2016","-12,31","-12,31","-12,31","-12,31","2,24%"
"03.10.2016","-12,04","-12,04","-12,04","-12,04","3,44%"
"30.09.2016","-11,64","-11,64","-11,64","-11,64","0,78%"
"29.09.2016","-11,55","-11,55","-11,55","-11,55","1,76%"
"28.09.2016","-11,35","-11,35","-11,35","-11,35","-2,66%"
"27.09.2016","-11,66","-11,66","-11,66","-11,66","-4,27%"
"26.09.2016","-12,18","-12,18","-12,18","-12,18","-2,48%"
"23.09.2016","-12,49","-12,49","-12,49","-12,49","-2,27%"
"22.09.2016","-12,78","-12,78","-12,78","-12,78","7,58%"
"21.09.2016","-11,88","-11,88","-11,88","-11,88","1,63%"
"20.09.2016","-11,69","-11,69","-11,69","-11,69","-8,31%"
"19.09.2016","-12,75","-12,75","-12,75","-12,75","11,06%"
"16.09.2016","-11,48","-11,48","-11,48","-11,48","0,97%"
"15.09.2016","-11,37","-11,37","-11,37","-11,37","0,00%"
"14.09.2016","-11,37","-11,37","-11,37","-11,37","0,26%"
"13.09.2016","-11,34","-11,34","-11,34","-11,34","-1,13%"
"12.09.2016","-11,47","-11,47","-11,47","-11,47","-1,80%"
"09.09.2016","-11,68","-11,68","-11,68","-11,68","-2,42%"
"08.09.2016","-11,97","-11,97","-11,97","-11,97","-0,33%"
"07.09.2016","-12,01","-12,01","-12,01","-12,01","3,00%"
"06.09.2016","-11,66","-11,66","-11,66","-11,66","0,87%"
"05.09.2016","-11,56","-11,56","-11,56","-11,56","1,14%"
"02.09.2016","-11,43","-11,43","-11,43","-11,43","0,88%"
"01.09.2016","-11,33","-11,33","-11,33","-11,33","-1,99%"
"31.08.2016","-11,56","-11,56","-11,56","-11,56","-2,61%"
"30.08.2016","-11,87","-11,87","-11,87","-11,87","0,25%"
"29.08.2016","-11,84","-11,84","-11,84","-11,84","0,08%"
"26.08.2016","-11,83","-11,83","-11,83","-11,83","2,25%"
"25.08.2016","-11,57","-11,57","-11,57","-11,57","-1,36%"
"24.08.2016","-11,73","-11,73","-11,73","-11,73","-0,51%"
"23.08.2016","-11,79","-11,79","-11,79","-11,79","2,79%"
"22.08.2016","-11,47","-11,47","-11,47","-11,47","-2,05%"
"19.08.2016","-11,71","-11,71","-11,71","-11,71","0,26%"
"18.08.2016","-11,68","-11,68","-11,68","-11,68","-0,60%"
"17.08.2016","-11,75","-11,75","-11,75","-11,75","-1,84%"
"16.08.2016","-11,97","-11,97","-11,97","-11,97","-0,08%"
"15.08.2016","-11,98","-11,98","-11,98","-11,98","2,04%"
"12.08.2016","-11,74","-11,74","-11,74","-11,74","-1,10%"
"11.08.2016","-11,87","-11,87","-11,87","-11,87","0,42%"
"10.08.2016","-11,82","-11,82","-11,82","-11,82","1,55%"
"09.08.2016","-11,64","-11,64","-11,64","-11,64","0,26%"
"08.08.2016","-11,61","-11,61","-11,61","-11,61","5,64%"
"05.08.2016","-10,99","-10,99","-10,99","-10,99","4,07%"
"04.08.2016","-10,56","-10,56","-10,56","-10,56","1,15%"
"03.08.2016","-10,44","-10,44","-10,44","-10,44","-2,88%"
"02.08.2016","-10,75","-10,75","-10,75","-10,75","-0,28%"
"01.08.2016","-10,78","-10,78","-10,78","-10,78","4,36%"
"29.07.2016","-10,33","-10,33","-10,33","-10,33","-1,53%"
"28.07.2016","-10,49","-10,49","-10,49","-10,49","0,67%"
"27.07.2016","-10,42","-10,42","-10,42","-10,42","-0,19%"
"26.07.2016","-10,44","-10,44","-10,44","-10,44","-1,32%"
"25.07.2016","-10,58","-10,58","-10,58","-10,58","3,93%"
"22.07.2016","-10,18","-10,18","-10,18","-10,18","0,20%"
"21.07.2016","-10,16","-10,16","-10,16","-10,16","2,11%"
"20.07.2016","-9,95","-9,95","-9,95","-9,95","-6,84%"
"19.07.2016","-10,68","-10,68","-10,68","-10,68","-8,40%"
"18.07.2016","-11,66","-11,66","-11,66","-11,66","-10,10%"
"15.07.2016","-12,97","-12,97","-12,97","-12,97","-0,15%"
"14.07.2016","-12,99","-12,99","-12,99","-12,99","0,00%"
"13.07.2016","-12,99","-12,99","-12,99","-12,99","-1,29%"
"11.07.2016","-13,16","-13,16","-13,16","-13,16","3,95%"
"08.07.2016","-12,66","-12,66","-12,66","-12,66","1,93%"
"07.07.2016","-12,42","-12,42","-12,42","-12,42","3,41%"
"06.07.2016","-12,01","-12,01","-12,01","-12,01","-0,50%"
"05.07.2016","-12,07","-12,07","-12,07","-12,07","-2,19%"
"04.07.2016","-12,34","-12,34","-12,34","-12,34","5,11%"
"01.07.2016","-11,74","-11,74","-11,74","-11,74","-3,29%"
"30.06.2016","-12,14","-12,14","-12,14","-12,14","0,00%"
"29.06.2016","-12,14","-12,14","-12,14","-12,14","5,02%"
"28.06.2016","-11,56","-11,56","-11,56","-11,56","3,68%"
"27.06.2016","-11,15","-11,15","-11,15","-11,15","-1,24%"
"24.06.2016","-11,29","-11,29","-11,29","-11,29","-6,31%"
"23.06.2016","-12,05","-12,05","-12,05","-12,05","0,25%"
"22.06.2016","-12,02","-12,02","-12,02","-12,02","2,21%"
"21.06.2016","-11,76","-11,76","-11,76","-11,76","0,17%"
"20.06.2016","-11,74","-11,74","-11,74","-11,74","5,58%"
"17.06.2016","-11,12","-11,12","-11,12","-11,12","2,68%"
"16.06.2016","-10,83","-10,83","-10,83","-10,83","-1,46%"
"15.06.2016","-10,99","-10,99","-10,99","-10,99","1,01%"
"14.06.2016","-10,88","-10,88","-10,88","-10,88","-5,88%"
"13.06.2016","-11,56","-11,56","-11,56","-11,56","-0,69%"
"10.06.2016","-11,64","-11,64","-11,64","-11,64","-2,10%"
"09.06.2016","-11,89","-11,89","-11,89","-11,89","-3,25%"
"08.06.2016","-12,29","-12,29","-12,29","-12,29","10,32%"
"07.06.2016","-11,14","-11,14","-11,14","-11,14","-4,95%"
"06.06.2016","-11,72","-11,72","-11,72","-11,72","2,36%"
"03.06.2016","-11,45","-11,45","-11,45","-11,45","3,34%"
"02.06.2016","-11,08","-11,08","-11,08","-11,08","2,50%"
"01.06.2016","-10,81","-10,81","-10,81","-10,81","-1,37%"
"31.05.2016","-10,96","-10,96","-10,96","-10,96","0,83%"
"30.05.2016","-10,87","-10,87","-10,87","-10,87","0,00%"
"27.05.2016","-10,87","-10,87","-10,87","-10,87","-0,37%"
"26.05.2016","-10,91","-10,91","-10,91","-10,91","1,11%"
"25.05.2016","-10,79","-10,79","-10,79","-10,79","0,75%"
"24.05.2016","-10,71","-10,71","-10,71","-10,71","3,08%"
"23.05.2016","-10,39","-10,39","-10,39","-10,39","-1,24%"
"20.05.2016","-10,52","-10,52","-10,52","-10,52","0,77%"
"19.05.2016","-10,44","-10,44","-10,44","-10,44","-3,06%"
"18.05.2016","-10,77","-10,77","-10,77","-10,77","-2,45%"
"17.05.2016","-11,04","-11,04","-11,04","-11,04","0,64%"
"16.05.2016","-10,97","-10,97","-10,97","-10,97","-0,72%"
"13.05.2016","-11,05","-11,05","-11,05","-11,05","-1,95%"
"12.05.2016","-11,27","-11,27","-11,27","-11,27","0,27%"
"11.05.2016","-11,24","-11,24","-11,24","-11,24","-0,18%"
"10.05.2016","-11,26","-11,26","-11,26","-11,26","1,53%"
"09.05.2016","-11,09","-11,09","-11,09","-11,09","0,00%"
"06.05.2016","-11,09","-11,09","-11,09","-11,09","-3,57%"
"05.05.2016","-11,50","-11,50","-11,50","-11,50","-1,96%"
"04.05.2016","-11,73","-11,73","-11,73","-11,73","-3,22%"
"03.05.2016","-12,12","-12,12","-12,12","-12,12","-3,66%"
"02.05.2016","-12,58","-12,58","-12,58","-12,58","-0,08%"
"29.04.2016","-12,59","-12,59","-12,59","-12,59","-2,02%"
"28.04.2016","-12,85","-12,85","-12,85","-12,85","1,26%"
"27.04.2016","-12,69","-12,69","-12,69","-12,69","1,93%"
"26.04.2016","-12,45","-12,45","-12,45","-12,45","-1,11%"
"25.04.2016","-12,59","-12,59","-12,59","-12,59","-2,33%"
"22.04.2016","-12,89","-12,89","-12,89","-12,89","0,00%"
"21.04.2016","-12,89","-12,89","-12,89","-12,89","-1,98%"
"20.04.2016","-13,15","-13,15","-13,15","-13,15","0,38%"
"19.04.2016","-13,10","-13,10","-13,10","-13,10","4,38%"
"18.04.2016","-12,55","-12,55","-12,55","-12,55","0,64%"
"15.04.2016","-12,47","-12,47","-12,47","-12,47","-0,24%"
"14.04.2016","-12,50","-12,50","-12,50","-12,50","0,32%"
"13.04.2016","-12,46","-12,46","-12,46","-12,46","3,15%"
"12.04.2016","-12,08","-12,08","-12,08","-12,08","2,81%"
"11.04.2016","-11,75","-11,75","-11,75","-11,75","3,89%"
"08.04.2016","-11,31","-11,31","-11,31","-11,31","0,44%"
"07.04.2016","-11,26","-11,26","-11,26","-11,26","-1,66%"
"06.04.2016","-11,45","-11,45","-11,45","-11,45","-0,35%"
"05.04.2016","-11,49","-11,49","-11,49","-11,49","-2,79%"
"04.04.2016","-11,82","-11,82","-11,82","-11,82","0,94%"
"01.04.2016","-11,71","-11,71","-11,71","-11,71","-1,84%"
"31.03.2016","-11,93","-11,93","-11,93","-11,93","0,68%"
"30.03.2016","-11,85","-11,85","-11,85","-11,85","4,87%"
"29.03.2016","-11,30","-11,30","-11,30","-11,30","0,36%"
"28.03.2016","-11,26","-11,26","-11,26","-11,26","-0,09%"
"25.03.2016","-11,27","-11,27","-11,27","-11,27","-0,09%"
"24.03.2016","-11,28","-11,28","-11,28","-11,28","-3,67%"
"23.03.2016","-11,71","-11,71","-11,71","-11,71","-0,93%"
"22.03.2016","-11,82","-11,82","-11,82","-11,82","-2,39%"
"21.03.2016","-12,11","-12,11","-12,11","-12,11","-5,83%"
"18.03.2016","-12,86","-12,86","-12,86","-12,86","12,81%"
"17.03.2016","-11,40","-11,40","-11,40","-11,40","6,05%"
"16.03.2016","-10,75","-10,75","-10,75","-10,75","0,37%"
"15.03.2016","-10,71","-10,71","-10,71","-10,71","-1,83%"
"14.03.2016","-10,91","-10,91","-10,91","-10,91","-2,06%"
"11.03.2016","-11,14","-11,14","-11,14","-11,14","5,69%"
"10.03.2016","-10,54","-10,54","-10,54","-10,54","3,94%"
"09.03.2016","-10,14","-10,14","-10,14","-10,14","4,00%"
"08.03.2016","-9,75","-9,75","-9,75","-9,75","-1,81%"
"07.03.2016","-9,93","-9,93","-9,93","-9,93","-0,10%"
"04.03.2016","-9,94","-9,94","-9,94","-9,94","0,10%"
"03.03.2016","-9,93","-9,93","-9,93","-9,93","2,80%"
"02.03.2016","-9,66","-9,66","-9,66","-9,66","0,94%"
"01.03.2016","-9,57","-9,57","-9,57","-9,57","4,82%"
"29.02.2016","-9,13","-9,13","-9,13","-9,13","3,87%"
"26.02.2016","-8,79","-8,79","-8,79","-8,79","0,00%"
"25.02.2016","-8,79","-8,79","-8,79","-8,79","0,57%"
"24.02.2016","-8,74","-8,74","-8,74","-8,74","-5,51%"
"23.02.2016","-9,25","-9,25","-9,25","-9,25","0,98%"
"22.02.2016","-9,16","-9,16","-9,16","-9,16","5,41%"
"19.02.2016","-8,69","-8,69","-8,69","-8,69","-0,69%"
"18.02.2016","-8,75","-8,75","-8,75","-8,75","-2,13%"
"17.02.2016","-8,94","-8,94","-8,94","-8,94","5,80%"
"16.02.2016","-8,45","-8,45","-8,45","-8,45","-1,97%"
"15.02.2016","-8,62","-8,62","-8,62","-8,62","-4,86%"
"12.02.2016","-9,06","-9,06","-9,06","-9,06","4,86%"
"11.02.2016","-8,64","-8,64","-8,64","-8,64","-7,49%"
"10.02.2016","-9,34","-9,34","-9,34","-9,34","3,32%"
"09.02.2016","-9,04","-9,04","-9,04","-9,04","3,08%"
"08.02.2016","-8,77","-8,77","-8,77","-8,77","-8,46%"
"05.02.2016","-9,58","-9,58","-9,58","-9,58","-1,34%"
"04.02.2016","-9,71","-9,71","-9,71","-9,71","2,43%"
"03.02.2016","-9,48","-9,48","-9,48","-9,48","-0,63%"
"02.02.2016","-9,54","-9,54","-9,54","-9,54","-2,65%"
"01.02.2016","-9,80","-9,80","-9,80","-9,80","-2,58%"
"29.01.2016","-10,06","-10,06","-10,06","-10,06","-2,33%"
"28.01.2016","-10,30","-10,30","-10,30","-10,30","1,88%"
"27.01.2016","-10,11","-10,11","-10,11","-10,11","5,31%"
"26.01.2016","-9,60","-9,60","-9,60","-9,60","0,00%"
"25.01.2016","-9,60","-9,60","-9,60","-9,60","-0,62%"
"22.01.2016","-9,66","-9,66","-9,66","-9,66","6,86%"
"21.01.2016","-9,04","-9,04","-9,04","-9,04","7,49%"
"20.01.2016","-8,41","-8,41","-8,41","-8,41","-5,40%"
"19.01.2016","-8,89","-8,89","-8,89","-8,89","5,71%"
"18.01.2016","-8,41","-8,41","-8,41","-8,41","-0,71%"
"15.01.2016","-8,47","-8,47","-8,47","-8,47","-5,89%"
"14.01.2016","-9,00","-9,00","-9,00","-9,00","-2,17%"
"13.01.2016","-9,20","-9,20","-9,20","-9,20","3,84%"
"12.01.2016","-8,86","-8,86","-8,86","-8,86","1,03%"
"11.01.2016","-8,77","-8,77","-8,77","-8,77","-2,56%"
"08.01.2016","-9,00","-9,00","-9,00","-9,00","-2,91%"
"07.01.2016","-9,27","-9,27","-9,27","-9,27","-2,01%"
"06.01.2016","-9,46","-9,46","-9,46","-9,46","-4,54%"
"05.01.2016","-9,91","-9,91","-9,91","-9,91","-3,32%"
"04.01.2016","-10,25","-10,25","-10,25","-10,25","-2,47%"
"01.01.2016","-10,51","-10,51","-10,51","-10,51","-0,10%"
"31.12.2015","-10,52","-10,52","-10,52","-10,52","1,06%"
"30.12.2015","-10,41","-10,41","-10,41","-10,41","-0,10%"
"29.12.2015","-10,42","-10,42","-10,42","-10,42","-0,57%"
"28.12.2015","-10,48","-10,48","-10,48","-10,48","0,38%"
"25.12.2015","-10,44","-10,44","-10,44","-10,44","-0,19%"
"24.12.2015","-10,46","-10,46","-10,46","-10,46","0,00%"
"23.12.2015","-10,46","-10,46","-10,46","-10,46","0,19%"
"22.12.2015","-10,44","-10,44","-10,44","-10,44","-2,70%"
"21.12.2015","-10,73","-10,73","-10,73","-10,73","-0,28%"
"18.12.2015","-10,76","-10,76","-10,76","-10,76","-0,65%"
"17.12.2015","-10,83","-10,83","-10,83","-10,83","3,14%"
"16.12.2015","-10,50","-10,50","-10,50","-10,50","0,38%"
"15.12.2015","-10,46","-10,46","-10,46","-10,46","10,22%"
"14.12.2015","-9,49","-9,49","-9,49","-9,49","0,00%"
"11.12.2015","-9,49","-9,49","-9,49","-9,49","-5,48%"
"10.12.2015","-10,04","-10,04","-10,04","-10,04","-5,46%"
"09.12.2015","-10,62","-10,62","-10,62","-10,62","4,73%"
"08.12.2015","-10,14","-10,14","-10,14","-10,14","-2,31%"
"07.12.2015","-10,38","-10,38","-10,38","-10,38","-2,35%"
"04.12.2015","-10,63","-10,63","-10,63","-10,63","-2,30%"
"03.12.2015","-10,88","-10,88","-10,88","-10,88","-2,42%"
"02.12.2015","-11,15","-11,15","-11,15","-11,15","0,27%"
"01.12.2015","-11,12","-11,12","-11,12","-11,12","3,73%"
"27.11.2015","-10,72","-10,72","-10,72","-10,72","-1,56%"
"26.11.2015","-10,89","-10,89","-10,89","-10,89","-3,71%"
"25.11.2015","-11,31","-11,31","-11,31","-11,31","-0,88%"
"24.11.2015","-11,41","-11,41","-11,41","-11,41","-4,44%"
"23.11.2015","-11,94","-11,94","-11,94","-11,94","-2,29%"
"20.11.2015","-12,22","-12,22","-12,22","-12,22","0,16%"
"19.11.2015","-12,20","-12,20","-12,20","-12,20","0,41%"
"18.11.2015","-12,15","-12,15","-12,15","-12,15","1,76%"
"17.11.2015","-11,94","-11,94","-11,94","-11,94","4,19%"
"16.11.2015","-11,46","-11,46","-11,46","-11,46","-0,78%"
"13.11.2015","-11,55","-11,55","-11,55","-11,55","-0,69%"
"12.11.2015","-11,63","-11,63","-11,63","-11,63","-0,85%"
"11.11.2015","-11,73","-11,73","-11,73","-11,73","3,44%"
"10.11.2015","-11,34","-11,34","-11,34","-11,34","-0,18%"
"09.11.2015","-11,36","-11,36","-11,36","-11,36","-1,90%"
"06.11.2015","-11,58","-11,58","-11,58","-11,58","-4,85%"
"05.11.2015","-12,17","-12,17","-12,17","-12,17","-1,62%"
"04.11.2015","-12,37","-12,37","-12,37","-12,37","3,08%"
"03.11.2015","-12,00","-12,00","-12,00","-12,00","-3,23%"
"02.11.2015","-12,40","-12,40","-12,40","-12,40","6,16%"
"30.10.2015","-11,68","-11,68","-11,68","-11,68","0,26%"
"29.10.2015","-11,65","-11,65","-11,65","-11,65","-2,92%"
"28.10.2015","-12,00","-12,00","-12,00","-12,00","1,61%"
"27.10.2015","-11,81","-11,81","-11,81","-11,81","-2,15%"
"26.10.2015","-12,07","-12,07","-12,07","-12,07","1,51%"
"23.10.2015","-11,89","-11,89","-11,89","-11,89","0,25%"
"22.10.2015","-11,86","-11,86","-11,86","-11,86","5,61%"
"21.10.2015","-11,23","-11,23","-11,23","-11,23","-1,84%"
"20.10.2015","-11,44","-11,44","-11,44","-11,44","0,00%"
"19.10.2015","-11,44","-11,44","-11,44","-11,44","-0,17%"
"16.10.2015","-11,46","-11,46","-11,46","-11,46","4,09%"
"15.10.2015","-11,01","-11,01","-11,01","-11,01","3,48%"
"14.10.2015","-10,64","-10,64","-10,64","-10,64","2,21%"
"13.10.2015","-10,41","-10,41","-10,41","-10,41","-3,16%"
"12.10.2015","-10,75","-10,75","-10,75","-10,75","-4,27%"
"09.10.2015","-11,23","-11,23","-11,23","-11,23","3,79%"
"08.10.2015","-10,82","-10,82","-10,82","-10,82","-0,55%"
"07.10.2015","-10,88","-10,88","-10,88","-10,88","6,25%"
"06.10.2015","-10,24","-10,24","-10,24","-10,24","9,75%"
"05.10.2015","-9,33","-9,33","-9,33","-9,33","13,78%"
"02.10.2015","-8,20","-8,20","-8,20","-8,20","0,12%"
"01.10.2015","-8,19","-8,19","-8,19","-8,19","-7,77%"
"30.09.2015","-8,88","-8,88","-8,88","-8,88","8,29%"
"29.09.2015","-8,20","-8,20","-8,20","-8,20","-9,99%"
"28.09.2015","-9,11","-9,11","-9,11","-9,11","-2,57%"
"25.09.2015","-9,35","-9,35","-9,35","-9,35","6,01%"
"24.09.2015","-8,82","-8,82","-8,82","-8,82","-9,91%"
"23.09.2015","-9,79","-9,79","-9,79","-9,79","-5,77%"
"22.09.2015","-10,39","-10,39","-10,39","-10,39","-4,50%"
"21.09.2015","-10,88","-10,88","-10,88","-10,88","-2,94%"
"18.09.2015","-11,21","-11,21","-11,21","-11,21","5,36%"
"17.09.2015","-10,64","-10,64","-10,64","-10,64","-0,75%"
"16.09.2015","-10,72","-10,72","-10,72","-10,72","7,31%"
"15.09.2015","-9,99","-9,99","-9,99","-9,99","5,71%"
"14.09.2015","-9,45","-9,45","-9,45","-9,45","0,32%"
"11.09.2015","-9,42","-9,42","-9,42","-9,42","-0,95%"
"10.09.2015","-9,51","-9,51","-9,51","-9,51","-5,56%"
"09.09.2015","-10,07","-10,07","-10,07","-10,07","-0,10%"
"08.09.2015","-10,08","-10,08","-10,08","-10,08","-1,37%"
"07.09.2015","-10,22","-10,22","-10,22","-10,22","-0,58%"
"04.09.2015","-10,28","-10,28","-10,28","-10,28","-2,65%"
"03.09.2015","-10,56","-10,56","-10,56","-10,56","4,14%"
"02.09.2015","-10,14","-10,14","-10,14","-10,14","-2,59%"
"01.09.2015","-10,41","-10,41","-10,41","-10,41","-5,96%"
"31.08.2015","-11,07","-11,07","-11,07","-11,07","-0,09%"
"28.08.2015","-11,08","-11,08","-11,08","-11,08","-0,89%"
"27.08.2015","-11,18","-11,18","-11,18","-11,18","4,98%"
"26.08.2015","-10,65","-10,65","-10,65","-10,65","2,90%"
"25.08.2015","-10,35","-10,35","-10,35","-10,35","7,59%"
"24.08.2015","-9,62","-9,62","-9,62","-9,62","-5,50%"
"21.08.2015","-10,18","-10,18","-10,18","-10,18","-1,36%"
"20.08.2015","-10,32","-10,32","-10,32","-10,32","-2,27%"
"19.08.2015","-10,56","-10,56","-10,56","-10,56","-6,63%"
"18.08.2015","-11,31","-11,31","-11,31","-11,31","2,35%"
"17.08.2015","-11,05","-11,05","-11,05","-11,05","-2,39%"
"14.08.2015","-11,32","-11,32","-11,32","-11,32","-0,44%"
"13.08.2015","-11,37","-11,37","-11,37","-11,37","-2,57%"
"12.08.2015","-11,67","-11,67","-11,67","-11,67","-2,99%"
"11.08.2015","-12,03","-12,03","-12,03","-12,03","1,43%"
"10.08.2015","-11,86","-11,86","-11,86","-11,86","0,25%"
